address_id,geocoded_address,lon,lat
16020,678 EAST 38TH STREET,-73.94057,40.6387
17356,1509 EAST 14TH STREET,-73.95992,40.612476
18687,83 LORIMER STREET,-73.95146,40.70179
17357,1719 OCEAN AVENUE,-73.9553,40.619957
18688,105 LORIMER STREET,-73.95095,40.702126
16026,3501 FARRAGUT ROAD,-73.943146,40.636574
17350,1530 E 22ND ST,-73.95225,40.614338
18681,54 RUTLEDGE STREET,-73.959724,40.700325
16025,935 EAST 45TH STREET,-73.933815,40.638603
17351,806 EAST 13TH STREET,-73.96405,40.62921
18682,751 WYTHE AVENUE,-73.95977,40.700157
16024,4508 FOSTER AVENUE,-73.93378,40.6395
17352,1030 EAST 12TH STREET,-73.96406,40.62422
18683,26 HEYWARD STREET,-73.95847,40.700157
16023,693 EAST 42ND STREET,-73.93665,40.63811
17353,1391 EAST 14TH,-73.96056,40.615814
18684,226 LEE AVENUE,,
18680,755 WYTHE AVENUE,-73.95973,40.70012
16029,662 EAST 32 STREET,-73.946,40.635
16028,758 EAST 37TH STREET,-73.941475,40.638424
16027,744 EAST 37TH STREET,-73.941505,40.638687
17358,N/A EAST 19TH STREET,,
18689,399 MARCY AVE,-73.952126,40.70168
17359,N/A EAST 18TH STREET,,
13880,2131 62ND STREET,-73.98111,40.616463
12550,638 ROCKAWAY PARKWAY,-73.91152,40.6534
13881,6203 18TH AVENUE,-73.98847,40.620815
11229,3903 NOSTRAND AVENUE,-73.93974,40.58931
11228,2310 OCEAN PARKWAY,-73.965,40.592987
12559,10015 AVENUE J,-73.896355,40.643612
11221,300 8 AVENUE,-73.97625,40.669327
12553,161 EAST 87TH ST,-73.919266,40.648792
13884,2062 62ND STREET,-73.98273,40.617424
11220,415 BEVERLY ROAD,-73.97621,40.643078
12554,685 EAST 91ST STREET,-73.91626,40.650665
13885,2059 63RD STREET,-73.983376,40.61692
11223,602 AVENUE T,-73.965515,40.60013
12551,623 E 89TH STREET,-73.90952,40.642246
13882,1926 62ND STREET,-73.98561,40.619164
11222,1170 OCEAN PARKWAY,-73.9699,40.619728
12552,21 PAERDEGAT 10TH,-73.905525,40.628876
13883,6204 20TH AVE,-73.98414,40.618183
11225,473 17TH STREET,-73.98297,40.658695
12557,1446 EAST 87TH STREET,-73.89805,40.629715
13888,1855 64TH STREET,-73.9884,40.619045
11224,2501 SNYDER AVENUE,-73.95399,40.64873
12558,1475 EAST 89TH STREET,-73.89629,40.630367
13889,1962 63RD STREET,-73.98551,40.6182
11227,26 CASS PLACE,-73.95571,40.58234
12555,568 EAST 84TH STREET,-73.91461,40.641197
13886,1617 64TH STREET,-73.99376,40.62228
11226,506 BRIGHTON 5 LANE,-73.962845,40.57997
12556,931 EAST 77TH STREET,-73.914696,40.633366
13887,1882 63RD STREET,-73.98732,40.61929
12560,969 EAST 104 STREET,-73.894196,40.645958
13891,2154 63RD STREET,-73.98125,40.615616
12561,945 EAST 104TH STREET,-73.89458,40.646297
13892,2165 64TH STREET,-73.98163,40.614952
11230,3100 BRIGHTON THIRD STREE,-73.96415,40.576725
13890,2052 63RD STREET,-73.9835,40.61698
11239,436 EAST 53RD STREET,-73.92718,40.649128
11232,150 WEST END AVENUE,-73.95315,40.578194
12564,763 EAST 83RD STREET,-73.91173,40.637516
13895,2047 65TH STREET,-73.98482,40.615894
11231,3111 BRIGHTON 2ND STREET,-73.96502,40.57645
12565,8905 GLENWOOD ROAD,-73.90832,40.641293
13896,913 40TH STREET,-73.99531,40.64517
11234,1209 EAST 98 STREET,-73.89765,40.64231
12562,10522 FLATLANDS 2ND STREET,-73.89107,40.645164
13893,1708 64TH STREET,-73.99151,40.620903
11233,370 EVERGREEN AVENUE,-73.923615,40.69406
12563,1381 EAST 91ST STREET,-73.90048,40.6365
13894,2020 64TH STREET,-73.98466,40.616768
11236,2928 WEST 5TH STREET,-73.972404,40.578033
12568,3 QUINCY STREET,-73.96108,40.685764
13899,918 40TH STREET,-73.99535,40.645184
11235,185 HALL STREET,-73.965675,40.692276
12569,306 CLINTON STREET,-73.996185,40.686466
11238,657 EAST 26TH STREET,-73.9522,40.634586
12566,FOSTER AVENUE,,
13897,3908 FT HAMILTON PARKWAY,,
11237,843 EUCLID AVENUE,-73.86955,40.665894
12567,131 GATES AVENUE,-73.9629,40.684807
13898,1137 40TH STREET,-73.99038,40.64219
11207,1935 SHORE PARKWAY,-73.992294,40.58939
12539,1151 BRIGHTON BEACH AVE,-73.95532,40.577545
11206,1935 SHORE PARKWAY,-73.992294,40.58939
11209,599 EAST 7TH STREET,-73.97148,40.636955
12537,1178 59TH STREET,-74.0007,40.631084
13868,2110 58TH STREET,-73.97869,40.61869
11208,3202 NOSTRAND AVENUE,-73.94299,40.60621
12538,190 BRIGHTON 10TH STREET,-73.95819,40.58087
13869,2150 58TH STREET,-73.97852,40.618584
12531,1401 36TH STREET,-73.982155,40.640873
13862,2140 57TH STREET,-73.97806,40.61927
12532,1448 35TH STREET,-73.980934,40.641045
13863,5805 17TH AVENUE,-73.988365,40.624447
11201,310 LENOX ROAD,-73.94955,40.65417
13860,2021 58TH STREET,-73.98114,40.620193
11200,247 EAST 45TH STREET,-73.93563,40.65558
12530,1655 45TH STREET,-73.98184,40.632477
13861,2138 57TH STREET,-73.97809,40.61929
11203,1585 WEST 6TH STREET,-73.97979,40.60859
12535,1352 64TH STREET,-73.99975,40.62588
13866,1871 59TH STREET,-73.985176,40.62172
11202,4517 AVENUE K,-73.93223,40.625553
12536,1160 37TH STREET,-73.98804,40.643494
13867,1965 59TH STREET,-73.98309,40.62046
11205,1935 SHORE PARKWAY,-73.992294,40.58939
12533,1116 49TH STREET,-73.99614,40.637444
13864,5808 18TH AVENUE,-73.98619,40.623104
11204,141 28TH AVENUE,-73.98716,40.587605
12534,5615 8 AVENUE,-74.00732,40.63764
13865,5805 18TH AVENUE,-73.98616,40.623116
13870,1762 59TH STREET,-73.98753,40.62313
11218,179 MALTA STREET,-73.89329,40.656345
11217,7119 SHORE ROAD,,
12548,664 CHAUNCEY STREET,-73.908875,40.68384
13879,2141 62ND STREET,-73.98092,40.61635
11219,4910 AVENUE D,,
12549,1339 DEKALB AVENUE,-73.92492,40.69853
11210,930 EAST 7 STREET,-73.96991,40.628586
12542,523 CHRISTOPHER AVENUE,-73.903145,40.659115
13873,2148 59TH STREET,-73.97899,40.61797
12543,276 LOTT AVENUE,-73.90355,40.658558
13874,1767 62ND STREET,-73.98921,40.621357
11212,2546 EAST 13TH STREET,-73.95636,40.588688
12540,583 THOMAS S BOYLAND ST,-73.91283,40.66646
13871,1930 59TH STREET,-73.98374,40.620842
11211,2461 EAST 29TH STREET,-73.94139,40.592434
12541,619 SACKMAN STREET,-73.90296,40.662144
13872,1938 59TH STREET,-73.98359,40.62075
11214,580 84TH STREET,-74.02354,40.62176
12546,22 KOSSUTH PLACE,-73.92747,40.69312
13877,6115 19TH AVENUE,-73.9858,40.620014
11213,339 BEDFORD AVENUE,-73.96267,40.712326
12547,289 PALMETTO STREET,-73.91379,40.696735
13878,2066 61ST STREET,-73.98207,40.61794
11216,9 LAKE AVENUE,-73.9376,40.584118
12544,472 AMBOY STREET,-73.91183,40.65861
13875,6102 19TH AVENUE,-73.985756,40.62008
11215,393 CHRISTOPHER AVENUE,-73.90393,40.6622
12545,488 HART STREET,-73.93126,40.69555
13876,1811 62ND STREET,-73.98806,40.62066
12517,952 BEDFORD AVENUE,-73.95567,40.69219
13848,1667 54TH STREET,-73.98683,40.627285
12518,868 HERKIMER STREET,-73.92481,40.67828
13849,1853 54TH STREET,-73.982635,40.62475
12515,458 QUINCY STREET,-73.94267,40.687874
13846,1760 52ND STREET,-73.983864,40.6273
12516,334 HALSEY STREET,-73.94048,40.68288
13847,1634 53RD STREET,-73.98693,40.628242
12519,1670 73RD STREET,-73.99792,40.616444
13840,1959 52ND STREET,-73.979126,40.62445
12510,133 DECATUR STREET,-73.938225,40.6809
13841,1576 52ND STREET,-73.987854,40.62971
12513,27 HART STREET,-73.95082,40.692944
13844,1630 52ND STREET,-73.986435,40.628853
12514,637 GREENE AVENUE,-73.94345,40.689293
13845,5215 17 AVE,-73.98492,40.627758
12511,27 HERKIMER STREET,-73.952194,40.679783
13842,5222 16TH AVENUE,-73.98742,40.629208
12512,146 BAINBRIDGE STREET,-73.93116,40.680954
13843,1626 52ND STREET,-73.98652,40.628902
12528,50 4 AVENUE,-73.97914,40.683178
13859,1525 58TH STREET,-73.992325,40.626953
12529,301 WARREN STREET,-73.99185,40.685654
12526,2257 86TH STREET,-73.99239,40.601074
13857,2059 57 STREET,-73.97987,40.620293
12527,2115 EAST 71ST STREET,-73.907074,40.619514
13858,1573 58TH STREET,-73.99142,40.626404
12520,6637 16TH AVENUE,-73.99587,40.621075
13851,1858 54TH STREET,-73.98253,40.624672
12521,1522 66TH STREET,-73.997185,40.622375
13852,1574 55TH STREET,-73.98965,40.62805
13850,1021 DAHILL ROAD,-73.97672,40.62287
12524,2346 80TH STREET,-73.987305,40.603516
13855,1 DAHL COURT,-73.98406,40.622612
12525,2160 84TH STREET,-73.99353,40.603634
13856,2073 57TH STREET,-73.9796,40.620144
12522,7202 21ST AVENUE,-73.98784,40.611183
13853,1649 56TH STREET,-73.98829,40.62634
12523,1768 66TH STREET,-73.99158,40.618988
13854,1521 57TH STREET,-73.99182,40.627556
16099,942 NEW YORK AVENUE,-73.94662,40.65031
16098,70 EAST 31ST STREET,-73.94843,40.64922
16097,656 LINDEN BOULEVARD,-73.93427,40.653572
16096,4315 CHURCH AVENUE,-73.93695,40.651436
16091,6 FAIRVIEW PLACE,-73.94867,40.651646
16090,921 EAST 48 STREET,-73.930954,40.638893
16095,227 EAST 39TH STREET,-73.94102,40.651833
16094,883 BROOKLYN AVENUE,-73.9439,40.652134
16093,154 EAST 35TH STREET,-73.94483,40.65157
16092,9 RALEIGH PLACE,-73.94772,40.651665
13826,1716 46TH STREET,-73.98082,40.63093
13827,1670 48TH STREET,-73.983215,40.630554
13824,1532 46TH STREET,-73.98519,40.63357
13825,1616 46TH STREET,-73.98324,40.632393
13828,1718 48TH STREET,-73.98195,40.629787
13829,1858 48TH STREET,-73.97907,40.62805
13822,1638 45TH STREET,-73.982185,40.63267
13823,1528 46TH STREET,-73.98527,40.633617
13820,4408 17TH AVENUE,-73.98023,40.632275
13821,1557 46TH ST,-73.984726,40.63331
12506,801 MONROE STREET,-73.924545,40.688465
13837,5105 18TH AVENUE,-73.98219,40.6271
12507,516 HANCOCK STREET,-73.934586,40.684307
13838,1864 51ST STREET,-73.981895,40.62702
12504,360 QUINCY STREET,-73.946556,40.687428
13835,1931 50TH STREET,-73.978546,40.625927
12505,575 CLASSON AVENUE,-73.95845,40.68109
13836,1634 51ST STREET,-73.98576,40.629368
12508,846 HERKIMER STREET,-73.925415,40.678314
13839,1866 51ST STREET,-73.981865,40.627
12509,36 VANBUREN STREET,-73.94413,40.689957
13830,1650 49TH STREET,-73.98427,40.63028
12502,293 DAHLGREN PLACE,-74.027374,40.61321
13833,1837 50 STREET,-73.98078,40.627277
12503,479 HERKIMER STREET,-73.937546,40.67899
13834,1827 50TH STREET,-73.98096,40.627384
12500,131 DAHLGREN PLACE,-74.02534,40.616547
13831,1651 50TH STREET,-73.98484,40.629726
12501,123A 97 STREET,-74.03702,40.615417
13832,1768 49TH STREET,-73.98167,40.628708
11180,7401 FOURTH AVENUE,-74.02481,40.63145
11182,300 BAY 19TH STREET,-73.98988,40.66103
11181,2928 WEST 5TH STREET,-73.972404,40.578033
11184,25 OLIVER STREET,-74.03835,40.61973
11183,7501 RIDGE BLVD.,-74.03049,40.632042
11186,2021 84TH STREET,-73.99649,40.60544
11185,97 TAAFFE PLACE,-73.9605,40.695797
11188,947 55TH STREET,-74.00325,40.636284
11187,2021 84TH STREET,-73.99649,40.60544
11189,135 AMBOY ST,-73.91399,40.667107
11191,246 CORNELIA STREET,-73.91227,40.693493
11190,62 DE SALES PLACE,-73.90471,40.68211
11193,2915 WEST 5TH STREET,-73.97232,40.57825
11192,547 EAST 92ND STREET,-73.9176,40.652977
11195,511 SCHENCK AVE,-73.88726,40.668114
11194,58 AUTUMN AVENUE,-73.8714,40.688854
11197,1151 EAST 38TH STREET,-73.939255,40.62656
11196,2601 GLENWOOD ROAD,-73.951935,40.633545
11199,219 E 91ST ST,-73.92596,40.65937
11198,1655 FLATBUSH AVENUE,-73.9449,40.630222
12490,145 BAY 8TH STREET,-74.01323,40.60899
12491,1557 BENSON AVENUE,-74.00966,40.608734
11160,260 OCEAN PKWY,-73.97434,40.643032
11162,373 AVENUE S,-73.97136,40.601933
12494,8793 19TH AVENUE,-74.00449,40.602047
11161,715 OCEAN PARKWAY,-73.9715,40.631165
12495,151 BAY 26TH STREET,,
11164,2514 EAST 7TH STREET,-73.96231,40.588467
12492,8687 19TH AVENUE,-74.00214,40.604317
11163,2373 OCEAN PARKWAY,-73.9647,40.591682
12493,201 BAY 29TH STREET,-73.99844,40.598698
11166,1456 EAST 55TH STREET,-73.922264,40.62098
12498,436 100TH STREET,-74.03296,40.612488
11165,1512 EAST 51ST STREET,-73.92635,40.623447
12499,344 77TH STREET,-74.02714,40.629723
11168,1213 AVENUE Z,-73.957214,40.587658
12496,553 81ST STREET,-74.02321,40.62431
11167,2195 EAST 22ND STREET,-73.94909,40.597736
12497,447 100TH STREET,-74.03279,40.61242
11169,1213 AVENUE Z,-73.957214,40.587658
11171,118 STERLING PLACE,-73.974525,40.677402
11170,1213 AVENUE Z,-73.957214,40.587658
11173,126 STERLING PLACE,-73.97427,40.677303
11172,122 STERLING PLACE,-73.974396,40.677353
11175,1967 65 ST,-73.98664,40.617
11174,9801 SHORE ROAD,,
11177,715 EAST 88TH STREET,-73.90888,40.640568
11176,1095 EAST 51ST STREET,-73.92745,40.633747
11179,1845 82ND STREET,-73.99913,40.608856
11178,2928 WEST 5TH STREET,-73.972404,40.578033
11140,2942 WEST 5TH STREET,-73.97247,40.577812
12472,582 THROOP AVENUE,-73.941025,40.683342
12473,134 WATKINS STREET,-73.90793,40.669903
11142,912 STERLING PLACE,-73.94844,40.67243
12470,1069 GREENE AVENUE,-73.92477,40.692314
11141,460 NEPTUNE AVENUE,-73.97059,40.579815
12471,894 GREENE AVENUE,-73.93222,40.690575
11144,144 VERMONT ST,-73.895065,40.676483
12476,187 COOPER STREET,-73.90622,40.688942
11143,895 PARK PLACE,-73.94821,40.67332
12477,8105 AVENUE L,-73.90695,40.63115
11146,354 BRADFORD,-73.89161,40.67039
12474,136-138 WATKINS STREET,-73.90792,40.66989
11145,481 SNEDIKER AVENUE,-73.8994,40.663143
12475,358 WILSON AVENUE,-73.916115,40.695232
11148,AUTUMN AVENUE,,
11147,779 NEW JERSEY AVENUE,-73.8912,40.660767
12478,10836 FLATLANDS 9 STREET,-73.88231,40.640556
11149,253 ASHFORD ST,-73.88574,40.676384
12479,48 SUNNYSIDE AVE,-73.89454,40.68047
12480,225 WARWICK STREET,-73.887115,40.678387
11151,980 EAST 49TH STREET,-73.9299,40.63772
12483,301 SCHENCK AVENUE,-73.88865,40.67353
11150,4202 AVENUE I,-73.93571,40.63003
12484,1211 LIBERTY AVENUE,-73.86504,40.678974
11153,310 LENOX ROAD,-73.94955,40.65417
12481,986 CLEVELAND STREET,-73.878265,40.66075
11152,1655 FLATBUSH AVENUE,-73.9449,40.630222
12482,662 RIVERDALE AVENUE,-73.89125,40.663574
11155,105 ASHLAND PLACE,-73.979004,40.69237
12487,1774 MADISON PLACE,-73.940636,40.610153
11154,310 LENOX ROAD,-73.94955,40.65417
12488,1491 JEFFERSON AVENUE,-73.90793,40.696743
11157,1855 EAST 12 STREET,-73.960625,40.604195
12485,531 DREW STREET,-73.86297,40.677856
11156,2234 OCEAN AVENUE,-73.952965,40.60758
12486,1163 EAST 38TH STREET,-73.93923,40.62638
11159,1217 EAST 9TH STREET,-73.96609,40.619255
11158,1801 OCEAN AVENUE,-73.95493,40.618023
12489,556 SCHENECTADY AVENUE,-73.9342,40.659973
12450,586 LIBERTY AVENUE,-73.888115,40.67564
13781,815 51ST STREET,-74.00385,40.640297
12451,2146 BEVERLY ROAD,-73.95758,40.644596
13782,1124 54TH STREET,-73.99881,40.634502
11120,2719 EAST 28TH STREET,-73.94126,40.58676
13780,851 51ST STREET,-74.003174,40.639885
11129,6665 COLONIAL ROAD,-74.02986,40.640076
11122,1577 EAST 17TH STREET,-73.95684,40.611355
12454,1387 EAST 49 STREET,-73.928764,40.627167
13785,1144 63RD STREET,-74.003716,40.629192
11121,2400 EAST 3RD STREET,-73.96754,40.591274
12455,246-250 SUMPTER STREET,-73.91482,40.68058
13786,2217 62ND STREET,-73.97915,40.615276
11124,1560 EAST 18TH STREET,-73.956055,40.61232
12452,193 EAST 40TH STREET,-73.939995,40.651054
13783,1233 58 STREET,-73.99878,40.630848
11123,1523 INDEPENDENCE AVENUE,-74.016014,40.6039
12453,4906 CHURCH AVENUE,-73.93126,40.65169
13784,1114 58TH STREET,-74.00133,40.632374
11126,8895 BAY 16TH STREET,-74.01334,40.60413
12458,603 KNICKERBOCKER AVE,-73.91381,40.696236
13789,839 46TH STREET,-74.00048,40.642822
11125,8717 AVENUE B,-73.918365,40.648212
12459,1320 E 92ND STREET,-73.90121,40.6382
11128,6802 RIDGE BOULEVARD,-74.02832,40.637383
12456,2838 COYLE STREET,-73.93412,40.584892
13787,2316 60TH STREET,-73.97585,40.615128
11127,444 67TH STREET,-74.0214,40.6363
12457,146 PENN ST,-73.95775,40.702568
13788,816 44TH STREET,-73.99971,40.644165
12461,280 ETNA STREET,-73.873535,40.686855
13792,3801 FORT HAMILTON PARKWA,-73.98983,40.643604
12462,1245 77 STREET,-74.00983,40.61987
13793,3713 FT HAMILTON PARKWAY,,
11131,463 PULASKI STREET,-73.93248,40.694298
13790,825 41ST STREET,-73.99783,40.645782
11130,680 81ST STREET,-74.01984,40.62224
12460,255 LINWOOD STREET,-73.883644,40.679684
13791,829 42ND STREET,-73.99834,40.645176
11133,547 THOMAS BOYLAND ST,,
12465,52 HAZEL COURT,-73.92964,40.59217
13796,1458 41ST STREET,-73.983986,40.637405
11132,1079 EAST 72ND STREET,-73.916855,40.627434
12466,2113 EAST 35TH STREET,-73.92993,40.607338
13797,1443 42ND STREET,-73.98486,40.637035
11135,1369 EAST 94TH STREET,-73.89848,40.638012
12463,253 MONTAUK AVENUE,-73.87757,40.67268
13794,1235 37TH ST,-73.9865,40.642586
11134,1277 EAST 83 STREET,-73.904274,40.63082
12464,285 EAST 55TH STREET,-73.92544,40.650906
13795,1336 38TH STREET,-73.984856,40.640667
11137,9316 AVENUE M,-73.896065,40.635365
12469,JUDGE STREET,,
11136,1821 ROCKAWAY PARKWAY,-73.89396,40.637646
11139,2930 WEST 5TH STREET,-73.97241,40.578003
12467,17 JARDINE PLACE,-73.90515,40.67698
13798,1453 41ST STREET,-73.98409,40.63748
11138,739 EAST 88TH STREET,-73.908714,40.640415
12468,EAST 10TH STREET,,
13799,1453 40TH STREET,-73.983505,40.638042
17321,1760 OCEAN AVENUE,-73.95517,40.619232
18652,566 BEDFORD AVENUE,-73.96147,40.704437
17322,1347 EAST 15TH STREET,-73.95979,40.616764
18653,234 KEAP STREET,-73.95714,40.705887
17323,1378 EAST 18TH STREET,-73.95688,40.61669
18654,29 HEYWARD STREET,-73.958534,40.70013
17324,1353 EAST 19TH STREET,-73.95605,40.617424
18655,14 LYNCH STREET,-73.956825,40.700253
18650,576 WYTHE AVENUE,-73.96681,40.705727
17320,1242 EAST 13TH STREET,-73.96214,40.61911
18651,149 TAYLOR STREET,-73.96276,40.70612
17329,1413 EAST 14TH STREET,-73.96041,40.615032
17325,1443 EAST 12TH STREET,-73.962135,40.614143
18656,28 LYNCH STREET,-73.956566,40.70042
17326,1422 EAST 15TH,-73.95946,40.614906
18657,118 HARRISON AVENUE,-73.95075,40.703377
17327,1458 EAST 15TH STREET,-73.9593,40.614082
18658,135 MIDDLETON STREET,-73.95167,40.702633
17328,1451 EAST 14TH STREET,-73.96025,40.614166
18659,86 MIDDLETON STREET,-73.95303,40.701733
16000,518 EAST 46TH STREET,-73.934044,40.649418
17332,1909 CONEY ISLAND AVENUE,-73.96253,40.610813
18663,90 LORIMER,-73.95149,40.70176
17333,1907 CONEY ISLAND AVENUE,-73.96254,40.610855
18664,766 KENT AVENUE,-73.960266,40.69877
17334,1901 CONEY ISLAND AVENUE,-73.96256,40.61098
18665,N/A KENT AVENUE,,
17335,1581 EAST 12TH STREET,-73.96148,40.6107
18666,417 FLUSHING AVENUE,-73.95832,40.69877
16004,440 EAST 43RD STREET,-73.93639,40.644314
16003,1181 ALBANY AVENUE,-73.93826,40.644047
18660,13 LORIMER STREET,-73.95343,40.700512
16002,453 EAST 40TH,-73.93926,40.644253
17330,1439 EAST 19TH STREET,-73.95559,40.61504
18661,185 WALLABOUT STREET,-73.95264,40.70025
16001,523 EAST 45TH STREET,-73.93497,40.64939
17331,1520 EAST 12TH ST,-73.96175,40.61201
18662,17 WALTON STREET,-73.95171,40.70063
16008,488 EAST 43RD STREET,-73.936264,40.643158
16007,1243 ALBANY AVENUE,-73.93814,40.642887
16006,1258 ALBANY AVENUE,-73.938126,40.64259
16005,520 EAST 40TH STREET,-73.93913,40.64286
17336,1504 E 16TH STREET,-73.9581,40.612762
18667,551 FLUSHING AVENUE,-73.952805,40.699474
17337,1594 EAST 16TH STREET,-73.95773,40.610794
18668,547 FLUSHING AVE,-73.95297,40.699455
17338,1517 EAST 15TH STREET,-73.95897,40.612404
18669,274 WALLABOUT STREET,-73.951836,40.700325
16009,539 EAST 42ND STREET,-73.937065,40.641933
17339,1547 EAST 16TH STREET,-73.95792,40.611847
18630,606 WYTHE AVENUE,-73.9661,40.70462
17300,2116 BAY AVENUE,-73.953354,40.6163
18631,650 WYTHE AVENUE,-73.96492,40.70356
17301,2223 AVENUE O,-73.95187,40.613754
18632,202 RUTLEDGE STREET,-73.955376,40.70314
17302,2423 AVENUE O,-73.95001,40.61396
18633,599 FLUSHING AVENUE,-73.95051,40.699745
17307,860 EAST 15TH STREET,-73.96201,40.62843
18638,210 ROSS STREET,-73.95963,40.706203
17308,948-950 EAST 12TH STREET,-73.96441,40.62609
18639,238 HEWES STREET,-73.95544,40.705044
17309,961 EAST 12TH STREET,-73.96435,40.625847
17303,1443 EAST 24TH STREET,-73.95057,40.615543
18634,N/A RUTLEDGE STREET,,
17304,3604 BEDFORD AVENUE,-73.94941,40.61454
18635,483 BEDFORD AVENUE,-73.964,40.70671
17305,3591 BEDFORD AVENUE,-73.94945,40.614796
18636,164 WILSON STREET,-73.96116,40.706203
17306,1420 AVENUE H,-73.96299,40.62988
18637,166 WILSON STREET,-73.96112,40.70623
17310,915 EAST 12TH STREET,-73.96453,40.62679
18641,221 RUTLEDGE STREET,-73.95495,40.703426
17311,1020 EAST 14TH STREET,-73.96221,40.624477
18642,267 RUTLEDGE STREET,-73.95349,40.70437
17312,1026 EAST 15TH STREET,-73.961266,40.624454
18643,106 HEYWARD STREET,-73.95613,40.70168
17313,1076 EAST 17TH STREET,-73.95935,40.624565
18644,83 HARRISON AVE,-73.95171,40.704258
18640,285 PENN STREET,-73.952965,40.70568
17318,1133 EAST 13TH STREET,-73.96263,40.62174
18649,535 KENT AVENUE,-73.96771,40.705193
17319,1195 EAST 14TH STREET,-73.961464,40.62057
17314,1189 EAST 12TH STREET,-73.96334,40.62049
18645,65 MORTON STREET,-73.964874,40.706745
17315,1152 EAST 14TH STREET,-73.96164,40.62143
18646,91 CLYMER STREET,-73.96516,40.705597
17316,1154 EAST 14TH STREET,-73.96163,40.62139
18647,21 JULIANA PLACE,-73.96523,40.70578
17317,1176 EAST 14TH STREET,-73.96155,40.62094
18648,111 CLYMER STREET,-73.96468,40.705902
18610,195 HEWES STREET,-73.95727,40.703873
18611,305 HEWES STREET,-73.954056,40.705948
18616,161 PENN STREET,-73.956665,40.70329
18617,298 HEWES STREET,-73.953606,40.70623
18618,220 PENN STREET,-73.955444,40.704067
18619,219 RUTLEDGE STREET,-73.955,40.703392
18612,210 HEWES STREET,-73.95642,40.704403
18613,224 HEWES,-73.95601,40.704674
18614,230 HEWES STREET,-73.95583,40.70479
18615,189 PENN STREET,-73.955864,40.703808
18620,203 RUTLEDGE STREET,-73.95541,40.703133
18621,285 RUTLEDGE STREET,-73.95301,40.70468
18622,277 RUTLEDGE AVENUE,-73.953224,40.704544
18627,105 HARRISON AVENUE,-73.951004,40.70362
18628,477 BEDFORD AVENUE,-73.9642,40.706894
18629,479 BEDFORD AVENUE,-73.964134,40.706833
18623,47 HARRISON AVENUE,-73.95297,40.705387
18624,61 HEYWARD STREET,-73.957886,40.70055
18625,125 LYNCH STREET,-73.9544,40.701836
18626,356 MARCY AVENUE,-73.953476,40.70287
18600,188 RUTLEDGE STREET,-73.95567,40.70294
18609,276 MARCY AVENUE,-73.956024,40.705154
18605,217 HOOPER STREET,-73.95664,40.70525
18606,183 HOOPER ST,-73.9575,40.704697
18607,175 HOOPER STREET,-73.957695,40.704567
18608,275 HOOPER STREET,-73.954895,40.70638
18601,175 CLYMER STREET,-73.96283,40.70709
18602,24 ROSS ST,-73.96488,40.702824
18603,208 ROSS STREET,-73.959656,40.70619
18604,229 KEAP STREET,-73.95738,40.70574
16198,460 EAST 57 STREET,-73.92293,40.645515
16197,1191 UTICA AVENUE,-73.9295,40.643547
16196,1133-37 UTICA AVENUE,-73.92967,40.64513
16195,847 EAST 52ND STREET,-73.92713,40.639633
16199,2705 NOSTRAND AVENUE,-73.94531,40.61856
16190,1761 NOSTRAND AVENUE,-73.94871,40.6428
16194,1129 UTICA AVENUE,-73.92968,40.645218
16193,4901-03 CLARENDON ROAD,-73.93053,40.644382
16192,1140 UTICA AVENUE,-73.929665,40.644993
16191,1820 FLATBUSH AVENUE,-73.94005,40.62561
13925,924 52ND STREET,-74.00196,40.63823
13926,941 53RD STREET,-74.0021,40.637413
13923,5110 10TH AVE,-73.99999,40.637806
13924,1361 52ND STREET,-73.99255,40.63256
13929,1154 52ND STREET,-73.99708,40.63528
13927,5222 11TH AVENUE,-73.99843,40.63586
13928,1065 53 STREET,-73.999466,40.635826
13921,950 51ST STREET,-74.00098,40.638546
13922,981 52ND STREET,-74.000984,40.637653
13920,874 51ST STREET,-74.00272,40.639603
12605,5312 SNYDER,-73.92712,40.650295
13936,5416 FT HAMILTON PARKWAY,,
12606,531 EAST 35TH STREET,-73.9438,40.64207
13937,969 55TH STREET,-74.002785,40.636005
12603,283 EAST 43RD,-73.936874,40.64899
13934,829 55 STREET,-74.00591,40.637894
12604,4614 FOSTER AVENUE,-73.93279,40.63956
13935,914 54 STREET,-74.00333,40.63723
12609,118 EAST 59TH STREET,-73.92166,40.651245
12607,1444 SCHENECTADY AVENUE,-73.9318,40.63755
13938,933 56TH STREET,-74.00417,40.635933
12608,349 EAST 59TH STREET,-73.92104,40.645626
13939,1035 56TH STREET,-74.0019,40.63456
12601,5488A KINGS HIGHWAY,-73.92514,40.64366
13932,1219 54TH STREET,-73.99677,40.63329
12602,826 EAST 49TH STREET,-73.93029,40.641365
13933,1359 54TH STREET,-73.99376,40.631466
13930,1226 52ND STREET,-73.99539,40.634262
12600,112 LINDEN BOULEVARD,-73.95482,40.65237
13931,1223 53RD STREET,-73.99609,40.633785
16176,N/A EAST 42ND STREET,,
16175,N/A EAST 51ST STREET,,
16174,3820 AVENUE L,-73.93811,40.622856
16173,3816 AVENUE L,-73.938156,40.622852
16179,4607 SNYDER AVENUE,-73.93396,40.649883
16178,481 EAST 51ST STREET,-73.92918,40.65002
16177,530 EAST 48TH STREET,-73.93203,40.64883
16172,3814 AVENUE L,-73.93817,40.62285
16171,1822 ALBANY AVENUE,-73.936646,40.62872
